Chip,SITE_ID,T2MIN,T2MAX,T2MEAN,TSMDEWMEAN,GWETROOT,LHLAND,SHLAND,SWLAND,PARDFLAND,PRECTOTLAND,GPP,date,year,month,doy,TILE_ID_x,Satellite,TILE_ID_y,num_nan,b2,b3,b4,b5,b6,b7,NDVI,EVI,GCI,NDWI,NIRv,kNDVI,PFT_CRO,PFT_DBF,PFT_ENF,PFT_GRA,PFT_SH-SA,PFT_WET,PFT,koppen_Arid,koppen_Cold,koppen_Polar,koppen_Temperate,koppen_Tropical,koppen
HLS.L30.T13SCS.2020065T173913.v2.0.US-xJR_merged.50x50pixels.tif,US-xJR,274.16,292.51,281.82,272.37,0.41,24.81,58.63,201.44,16.725519,1e-06,0.183448,2020-03-05,2020,3,65,T13SCS,L30,T13SCS,0,0.07778816000000001,0.12059484,0.17529172,0.23549132,0.33802964,0.3037462,0.14654840667229102,0.08832979882669545,-0.31203344915549924,-0.1787873977613652,0.03451087773115462,0.02147313419634926,False,False,False,False,True,False,SH-SA,True,False,False,False,False,Arid
HLS.L30.T13SCS.2020081T173905.v2.0.US-xJR_merged.50x50pixels.tif,US-xJR,278.9,294.36,285.09,275.08,0.42,32.07,79.39,207.39,24.50057,1e-06,0.70162,2020-03-21,2020,3,81,T13SCS,L30,T13SCS,0,0.08204000000000002,0.12752732,0.18332384,0.25185436,0.35277964,0.32178256,0.157476914054978,0.09866199626904139,-0.30436041488111965,-0.16691962410317648,0.039661247404091486,0.02479389600813205,False,False,False,False,True,False,SH-SA,True,False,False,False,False,Arid
HLS.L30.T13SCS.2020113T173849.v2.0.US-xJR_merged.50x50pixels.tif,US-xJR,281.72,299.71,291.1,272.3,0.35,32.92,91.58,266.5,21.388519,0.0,1.48703,2020-04-22,2020,4,113,T13SCS,L30,T13SCS,0,0.08362824,0.13406452000000002,0.18795064000000003,0.28412732000000007,0.35595896000000005,0.3171732,0.20373050247887026,0.13472996280842772,-0.28670357281039316,-0.1122218085974284,0.05788540167157478,0.041482299057625405,False,False,False,False,True,False,SH-SA,True,False,False,False,False,Arid
HLS.L30.T13SCS.2020129T173840.v2.0.US-xJR_merged.50x50pixels.tif,US-xJR,286.75,306.11,295.34,269.69,0.32,12.25,121.84,273.88,31.882345,0.0,1.00185,2020-05-08,2020,5,129,T13SCS,L30,T13SCS,0,0.08780392000000002,0.14302048,0.19789984,0.29793272000000004,0.35956176,0.31737512,0.20174729953192272,0.13689614458347873,-0.27730876386762104,-0.09373316715906112,0.06010712170220047,0.0406795114367417,False,False,False,False,True,False,SH-SA,True,False,False,False,False,Arid
HLS.L30.T13SCS.2020145T173844.v2.0.US-xJR_merged.50x50pixels.tif,US-xJR,288.48,303.63,296.54,268.97,0.32,4.08,132.3,289.65,24.835602,0.0,0.625896,2020-05-24,2020,5,145,T13SCS,L30,T13SCS,0,0.08721012,0.1386118,0.19683952000000002,0.29377396000000006,0.37546984,0.32819260000000006,0.1975780200739695,0.1330979390424038,-0.2958131578455384,-0.12207192655352195,0.058043277366089524,0.03901725665287932,False,False,False,False,True,False,SH-SA,True,False,False,False,False,Arid
HLS.L30.T13SCS.2020161T173852.v2.0.US-xJR_merged.50x50pixels.tif,US-xJR,284.97,303.58,294.51,263.94,0.32,6.73,136.17,304.12,22.80657,0.0,0.719615,2020-06-09,2020,6,161,T13SCS,L30,T13SCS,0,0.08901700000000001,0.13985947999999998,0.20029444000000002,0.2952208,0.38609896,0.33950016,0.191571020096173,0.12972619264856097,-0.3017305922221307,-0.13338547527228622,0.05655574980960827,0.03668298839096497,False,False,False,False,True,False,SH-SA,True,False,False,False,False,Arid
HLS.L30.T13SCS.2020177T173901.v2.0.US-xJR_merged.50x50pixels.tif,US-xJR,294.14,310.69,301.47,284.81,0.32,6.58,130.48,269.35,36.703327,1e-06,1.75628,2020-06-25,2020,6,177,T13SCS,L30,T13SCS,0,0.0835568,0.13173212,0.18793604,0.28068956,0.37512456,0.31980584,0.19792670310798216,0.1301526276670945,-0.29905876488618144,-0.14399659464483622,0.055555959207630144,0.03915495175758838,False,False,False,False,True,False,SH-SA,True,False,False,False,False,Arid
HLS.L30.T13SCS.2020241T173925.v2.0.US-xJR_merged.50x50pixels.tif,US-xJR,295.85,312.86,303.79,279.2,0.32,9.14,95.27,240.28,28.568354,0.0,0.596364,2020-08-28,2020,8,241,T13SCS,L30,T13SCS,0,0.08286948,0.13047204,0.18830504,0.28248048,0.36800987999999996,0.31743224,0.20003894767196745,0.1314719481119172,-0.3071240153742034,-0.1314845004005901,0.05650709795707224,0.03999423598481059,False,False,False,False,True,False,SH-SA,True,False,False,False,False,Arid
HLS.L30.T13SCS.2020273T173935.v2.0.US-xJR_merged.50x50pixels.tif,US-xJR,282.48,299.29,290.5,269.66,0.32,5.27,84.93,212.41,17.711485,0.0,1.86936,2020-09-29,2020,9,273,T13SCS,L30,T13SCS,0,0.08134068,0.128788,0.18531852000000004,0.27334368,0.35339751999999997,0.31133096,0.1919171887284366,0.12396515163899577,-0.3050451730350534,-0.12773029760928434,0.05245935062228538,0.03681556069726834,False,False,False,False,True,False,SH-SA,True,False,False,False,False,Arid
HLS.L30.T13SCS.2020321T173935.v2.0.US-xJR_merged.50x50pixels.tif,US-xJR,277.08,296.19,285.49,261.28,0.32,4.62,38.08,143.91,11.913144,0.0,0.0994061,2020-11-16,2020,11,321,T13SCS,L30,T13SCS,0,0.0798098,0.12525076,0.18253564,0.25619372,0.3424818,0.30164948,0.16788956180183612,0.10505569477580783,-0.3138284665942498,-0.14413163244089217,0.0430122513871823,0.028179442486446143,False,False,False,False,True,False,SH-SA,True,False,False,False,False,Arid
HLS.L30.T13SCS.2021035T173924.v2.0.US-xJR_merged.50x50pixels.tif,US-xJR,279.05,293.82,286.64,273.53,0.32,6.47,39.38,156.78,12.746974,0.0,-0.0913555,2021-02-04,2021,2,35,T13SCS,L30,T13SCS,0,0.08161804,0.12727312000000002,0.18818696,0.25259368000000004,0.34829872000000006,0.3072574,0.14611966623579487,0.09099152751567395,-0.32368788995794384,-0.15927151017386806,0.036908904214871176,0.02134771307937733,False,False,False,False,True,False,SH-SA,True,False,False,False,False,Arid
HLS.L30.T13SCS.2021099T173901.v2.0.US-xJR_merged.50x50pixels.tif,US-xJR,284.5,301.12,293.46,265.88,0.31,2.67,92.32,257.28,19.231823,0.0,-0.0329633,2021-04-09,2021,4,99,T13SCS,L30,T13SCS,0,0.09229224,0.14341064,0.21164391999999999,0.28019824,0.38529508,0.35208136000000007,0.13938276458447565,0.0922485446720932,-0.32239659896679285,-0.15792320800455223,0.03905480532290441,0.019425111252130353,False,False,False,False,True,False,SH-SA,True,False,False,False,False,Arid
HLS.L30.T13SCS.2021131T173850.v2.0.US-xJR_merged.50x50pixels.tif,US-xJR,286.63,304.53,296.63,268.87,0.31,4.99,105.12,284.25,23.787832,0.0,-0.0154743,2021-05-11,2021,5,131,T13SCS,L30,T13SCS,0,0.0953022,0.14910536000000002,0.21956052,0.29536716,0.39997896,0.3611856,0.14721803263712685,0.09985259044300626,-0.3208917523059245,-0.15044565144046534,0.04348337220081547,0.02166975629485831,False,False,False,False,True,False,SH-SA,True,False,False,False,False,Arid
HLS.L30.T13SCS.2021259T173934.v2.0.US-xJR_merged.50x50pixels.tif,US-xJR,291.61,308.11,299.72,284.93,0.37,40.18,68.37,218.66,24.534035,5e-06,0.284213,2021-09-16,2021,9,259,T13SCS,L30,T13SCS,0,0.07055399999999999,0.11205760000000001,0.15901752000000002,0.2671302400000001,0.32654304,0.26366604000000005,0.2536977315098407,0.15973343015458208,-0.29531286867006856,-0.1000765943180059,0.06777033590567932,0.06427381127277233,False,False,False,False,True,False,SH-SA,True,False,False,False,False,Arid
HLS.L30.T13SCS.2021275T173939.v2.0.US-xJR_merged.50x50pixels.tif,US-xJR,282.9,298.8,290.67,278.28,0.36,22.98,73.07,205.55,16.910311,0.0,1.09176,2021-10-02,2021,10,275,T13SCS,L30,T13SCS,0,0.06435252000000001,0.10021656000000001,0.13734692,0.2316674,0.29486196,0.24916072000000003,0.2556011376469075,0.14989539604927327,-0.2703399537463236,-0.12002096141419348,0.059214450995701176,0.06523914869489614,False,False,False,False,True,False,SH-SA,True,False,False,False,False,Arid
HLS.L30.T13SCS.2021291T173943.v2.0.US-xJR_merged.50x50pixels.tif,US-xJR,284.95,300.16,291.94,279.94,0.34,17.36,64.33,179.22,15.778598,0.0,0.183036,2021-10-18,2021,10,291,T13SCS,L30,T13SCS,0,0.0700582,0.10795344,0.15481316,0.23797759999999998,0.31364719999999996,0.26610248000000003,0.21172707830499876,0.12666538265652727,-0.3026856373192047,-0.13717584851152448,0.05038630195003567,0.044798351061675096,False,False,False,False,True,False,SH-SA,True,False,False,False,False,Arid
HLS.L30.T13SCS.2021307T173942.v2.0.US-xJR_merged.50x50pixels.tif,US-xJR,280.34,296.6,288.05,271.37,0.33,7.89,44.64,157.33,13.76051,0.0,0.10538,2021-11-03,2021,11,307,T13SCS,L30,T13SCS,0,0.07185288000000001,0.11134972000000003,0.1602792,0.23656116000000002,0.3179512,0.2677732,0.1922232909979217,0.11492818083259815,-0.3052765424334535,-0.14677768408985503,0.04547256469748592,0.03693298708630304,False,False,False,False,True,False,SH-SA,True,False,False,False,False,Arid
HLS.L30.T13SCS.2021311T173740.v2.0.US-xJR_merged.50x50pixels.tif,US-xJR,284.78,300.27,290.31,271.06,0.33,7.55,38.47,151.24,13.850909,0.0,-0.00081201,2021-11-07,2021,11,311,T13SCS,L30,T13SCS,0,0.07233764000000001,0.11150596,0.16243604000000003,0.23877952,0.3235308,0.27047372000000003,0.19028045672007327,0.1142275862565095,-0.3135392859860412,-0.15071976626713876,0.04543507612099987,0.03619083913983598,False,False,False,False,True,False,SH-SA,True,False,False,False,False,Arid
HLS.L30.T13SCS.2021316T174008.v2.0.US-xJR_merged.50x50pixels.tif,US-xJR,277.66,295.3,285.72,266.82,0.32,4.58,44.24,148.85,11.838676,0.0,0.00327713,2021-11-12,2021,11,316,T13SCS,L30,T13SCS,0,0.0720374,0.11160835999999999,0.16214068,0.23667804,0.3210988,0.26942092,0.1868953393160682,0.11163356926123134,-0.3116572596093714,-0.15135221462404214,0.044234022594461964,0.03491566886085608,False,False,False,False,True,False,SH-SA,True,False,False,False,False,Arid
HLS.S30.T13SCS.2019024T174629.v2.0.US-xJR_merged.50x50pixels.tif,US-xJR,270.2,285.05,276.67,264.56,0.38,14.17,35.75,146.61,12.025639,0.0,0.0402072,2019-01-24,2019,1,24,T13SCS,S30,T13SCS,0,0.07582248,0.11547056,0.16929860000000002,0.21709756000000002,0.3304342,0.30608368,0.12370454199130757,0.07180382388738185,-0.31794734274235004,-0.20699555401133257,0.026855954227230416,0.01530161930337724,False,False,False,False,True,False,SH-SA,True,False,False,False,False,Arid
HLS.S30.T13SCS.2019039T174501.v2.0.US-xJR_merged.50x50pixels.tif,US-xJR,269.75,284.15,275.61,261.51,0.37,13.15,56.85,165.5,14.182605,0.0,0.143541,2019-02-08,2019,2,39,T13SCS,S30,T13SCS,0,0.07746064,0.11799408,0.17509744,0.22684804000000003,0.33921464000000007,0.31742272000000005,0.12875029717960762,0.07626182547101651,-0.3261233288162294,-0.1985055789228147,0.02920675256461152,0.016575120853667493,False,False,False,False,True,False,SH-SA,True,False,False,False,False,Arid
HLS.S30.T13SCS.2019049T174401.v2.0.US-xJR_merged.50x50pixels.tif,US-xJR,271.87,286.16,277.76,264.53,0.37,14.66,50.77,168.23,29.197836,0.0,0.216367,2019-02-18,2019,2,49,T13SCS,S30,T13SCS,0,0.08212004,0.12544828,0.18587928,0.24108512,0.3550706,0.33147784,0.12929846141739218,0.07929774907273104,-0.3251088555970305,-0.19120084933513679,0.031171935086627366,0.016716534760166955,False,False,False,False,True,False,SH-SA,True,False,False,False,False,Arid
HLS.S30.T13SCS.2019059T174251.v2.0.US-xJR_merged.50x50pixels.tif,US-xJR,276.96,297.43,285.77,268.17,0.36,25.03,44.05,195.17,15.09212,0.0,0.165369,2019-02-28,2019,2,59,T13SCS,S30,T13SCS,0,0.07979452,0.12179823999999999,0.18128535999999998,0.23615076,0.3496128,0.32598188,0.13143424196257864,0.07949645324229627,-0.3281407831277716,-0.1936993827338799,0.031038296129486834,0.01727324174310533,False,False,False,False,True,False,SH-SA,True,False,False,False,False,Arid
HLS.S30.T13SCS.2019064T174219.v2.0.US-xJR_merged.50x50pixels.tif,US-xJR,272.19,290.76,280.92,270.48,0.35,15.54,75.76,194.39,24.475443,0.0,0.209749,2019-03-05,2019,3,64,T13SCS,S30,T13SCS,0,0.08027564,0.12272352,0.18130708,0.2356268,0.35166632,0.32166928,0.1302837754513977,0.07888877878483674,-0.3231178837583176,-0.19758365294658992,0.03069834910153139,0.016972232209276614,False,False,False,False,True,False,SH-SA,True,False,False,False,False,Arid
HLS.S30.T13SCS.2019084T173959.v2.0.US-xJR_merged.50x50pixels.tif,US-xJR,279.08,298.11,287.94,268.14,0.35,29.25,55.73,225.93,25.057566,0.0,0.390662,2019-03-25,2019,3,84,T13SCS,S30,T13SCS,0,0.08028596,0.12389784,0.18300652,0.2408464,0.34846048,0.3215892,0.13646214823764807,0.08325922805223172,-0.3229867438602735,-0.18261127377301287,0.03286641713930388,0.018619765656515883,False,False,False,False,True,False,SH-SA,True,False,False,False,False,Arid
HLS.S30.T13SCS.2019104T173909.v2.0.US-xJR_merged.50x50pixels.tif,US-xJR,277.6,298.83,286.52,268.85,0.33,13.72,106.67,259.34,21.060686,0.0,0.722228,2019-04-14,2019,4,104,T13SCS,S30,T13SCS,0,0.08240064,0.12760912,0.18519308,0.2550562,0.363516,0.32920772000000004,0.15868991313285055,0.09990665422849572,-0.3109401280004631,-0.1753389499237114,0.04047484622199496,0.025177166656828415,False,False,False,False,True,False,SH-SA,True,False,False,False,False,Arid
HLS.S30.T13SCS.2019109T173911.v2.0.US-xJR_merged.50x50pixels.tif,US-xJR,281.78,301.17,291.33,270.5,0.33,22.15,92.34,266.34,20.65373,0.0,0.590778,2019-04-19,2019,4,109,T13SCS,S30,T13SCS,0,0.08055296,0.12441816000000001,0.18321500000000002,0.25445063999999995,0.36229704,0.32918536000000004,0.1627626971128004,0.10178884758507087,-0.3209171738121879,-0.17486308177113866,0.0414150724484782,0.026485499932316105,False,False,False,False,True,False,SH-SA,True,False,False,False,False,Arid
HLS.S30.T13SCS.2019149T173911.v2.0.US-xJR_merged.50x50pixels.tif,US-xJR,286.36,302.09,294.21,266.51,0.32,4.29,131.79,293.66,23.226919,0.0,0.371711,2019-05-29,2019,5,149,T13SCS,S30,T13SCS,0,0.08737080000000001,0.13685944,0.20022348,0.28435900000000003,0.38606748,0.34870412,0.1736247666238367,0.11491293184213663,-0.31646658024323626,-0.151707134240879,0.04937176501238758,0.030136431263047415,False,False,False,False,True,False,SH-SA,True,False,False,False,False,Arid
HLS.S30.T13SCS.2019154T173909.v2.0.US-xJR_merged.50x50pixels.tif,US-xJR,291.81,307.65,299.16,284.57,0.32,2.69,137.15,270.65,28.751244,0.0,0.299915,2019-06-03,2019,6,154,T13SCS,S30,T13SCS,0,0.08530988,0.13431268,0.19565576,0.28057176,0.38593736000000006,0.3345606400000001,0.1783097289295671,0.1169846696354362,-0.313525551202786,-0.15808575882652595,0.05002867447089156,0.03178365032012813,False,False,False,False,True,False,SH-SA,True,False,False,False,False,Arid
HLS.S30.T13SCS.2019159T173911.v2.0.US-xJR_merged.50x50pixels.tif,US-xJR,294.64,309.04,301.91,271.55,0.32,5.82,130.94,286.97,28.191015,0.0,0.247311,2019-06-08,2019,6,159,T13SCS,S30,T13SCS,0,0.08703100000000001,0.13677656000000002,0.20063416000000003,0.2868884,0.39088708000000005,0.34717832,0.1769235868797537,0.11732328184616501,-0.318278801575963,-0.15344119560064354,0.05075732476219353,0.03129173625126551,False,False,False,False,True,False,SH-SA,True,False,False,False,False,Arid
HLS.S30.T13SCS.2019169T173911.v2.0.US-xJR_merged.50x50pixels.tif,US-xJR,290.05,308.65,299.06,276.23,0.34,41.95,98.94,293.48,23.508354,0.0,1.21406,2019-06-18,2019,6,169,T13SCS,S30,T13SCS,0,0.08385740000000001,0.13420943999999999,0.19397319999999998,0.29288208,0.38128044000000005,0.33308584,0.2031586881423983,0.13528473975560815,-0.3081031812642159,-0.1311232193685286,0.059501539153216945,0.04125003211321118,False,False,False,False,True,False,SH-SA,True,False,False,False,False,Arid
HLS.S30.T13SCS.2019179T173911.v2.0.US-xJR_merged.50x50pixels.tif,US-xJR,295.23,310.87,303.18,282.51,0.32,17.05,115.77,285.54,25.561979,1e-06,0.764301,2019-06-28,2019,6,179,T13SCS,S30,T13SCS,0,0.08062840000000002,0.13003832,0.18989556000000002,0.2842732,0.38221228,0.32103124000000005,0.19903808087230374,0.12971562303793,-0.3152113719773122,-0.14694855767900603,0.056581192171428575,0.03959544557966452,False,False,False,False,True,False,SH-SA,True,False,False,False,False,Arid
HLS.S30.T13SCS.2019214T173909.v2.0.US-xJR_merged.50x50pixels.tif,US-xJR,296.96,311.02,303.78,286.16,0.32,23.69,83.98,219.85,38.555569,1e-06,0.437813,2019-08-02,2019,8,214,T13SCS,S30,T13SCS,0,0.08086800000000001,0.12854232000000002,0.18971808,0.27246176000000005,0.3780026,0.31857328,0.17902918482987062,0.11465042315625161,-0.322456141238621,-0.162254608384693,0.04877860679011186,0.03204047809376556,False,False,False,False,True,False,SH-SA,True,False,False,False,False,Arid
HLS.S30.T13SCS.2019224T173909.v2.0.US-xJR_merged.50x50pixels.tif,US-xJR,293.5,306.91,299.62,286.52,0.34,30.22,76.0,195.21,37.120182,1e-06,0.947612,2019-08-12,2019,8,224,T13SCS,S30,T13SCS,0,0.07964392,0.12755768,0.18500636,0.27354988,0.3705733600000001,0.31386452,0.19309195312662195,0.12392315146478453,-0.31052273013749365,-0.15062875234869655,0.05282028060675306,0.03726723514410736,False,False,False,False,True,False,SH-SA,True,False,False,False,False,Arid
HLS.S30.T13SCS.2019229T173911.v2.0.US-xJR_merged.50x50pixels.tif,US-xJR,293.96,311.48,302.82,279.96,0.33,35.77,78.3,241.48,34.416454,0.0,0.999689,2019-08-17,2019,8,229,T13SCS,S30,T13SCS,0,0.07952008,0.1270792,0.18587196,0.27447684,0.36759328,0.31990732,0.19247335933101162,0.123521559040611,-0.3163078497692713,-0.14502534396087458,0.052829479453360584,0.03702905597297542,False,False,False,False,True,False,SH-SA,True,False,False,False,False,Arid
HLS.S30.T13SCS.2019234T173909.v2.0.US-xJR_merged.50x50pixels.tif,US-xJR,292.32,307.92,299.67,285.81,0.32,30.23,102.03,230.83,45.025024,1e-05,0.288657,2019-08-22,2019,8,234,T13SCS,S30,T13SCS,0,0.0728192,0.1177634,0.17115820000000004,0.25957547999999997,0.35044176,0.28973348000000004,0.2052713407505072,0.12700853470747547,-0.31196168223316223,-0.1489569048900979,0.05328340680555646,0.04211140377519501,False,False,False,False,True,False,SH-SA,True,False,False,False,False,Arid
HLS.S30.T13SCS.2019244T173909.v2.0.US-xJR_merged.50x50pixels.tif,US-xJR,294.03,308.57,301.22,284.29,0.32,26.37,94.18,240.16,25.05809,1e-06,0.78051,2019-09-01,2019,9,244,T13SCS,S30,T13SCS,0,0.07697376000000002,0.12298479999999999,0.18019504000000003,0.26672656,0.36017812,0.30613440000000003,0.1936167775287656,0.12217868628916312,-0.31749064791128556,-0.1490682124114945,0.05164273702853295,0.03746990591452164,False,False,False,False,True,False,SH-SA,True,False,False,False,False,Arid
HLS.S30.T13SCS.2019249T173901.v2.0.US-xJR_merged.50x50pixels.tif,US-xJR,295.07,308.94,301.58,283.84,0.32,7.04,104.77,228.76,26.788635,0.0,0.718974,2019-09-06,2019,9,249,T13SCS,S30,T13SCS,0,0.07883832,0.12583876,0.18755148,0.2734094,0.36757984,0.31640936000000003,0.18625858229010675,0.1187568511610248,-0.3290441643009162,-0.14691422901264298,0.05092484722878872,0.034678348184413475,False,False,False,False,True,False,SH-SA,True,False,False,False,False,Arid
HLS.S30.T13SCS.2019269T174101.v2.0.US-xJR_merged.50x50pixels.tif,US-xJR,290.37,305.6,297.67,283.46,0.33,26.61,78.0,213.22,16.675779,0.0,1.22921,2019-09-26,2019,9,269,T13SCS,S30,T13SCS,0,0.07274132,0.1168714,0.16985656000000002,0.265059,0.34554196000000004,0.29432172000000006,0.2188986754118431,0.13689223232758807,-0.3119406162470264,-0.13180942263831366,0.05802106400598772,0.04787999149645637,False,False,False,False,True,False,SH-SA,True,False,False,False,False,Arid
HLS.S30.T13SCS.2019284T174249.v2.0.US-xJR_merged.50x50pixels.tif,US-xJR,279.92,296.04,288.02,266.07,0.34,24.74,65.92,197.96,15.62635,0.0,1.59092,2019-10-11,2019,10,284,T13SCS,S30,T13SCS,0,0.07341568000000001,0.11686032,0.16761704000000002,0.25933204,0.33651556,0.29542320000000005,0.21481484396218858,0.13374082431349182,-0.30281360415384984,-0.12953567321576862,0.055708371706996045,0.046112691051175395,False,False,False,False,True,False,SH-SA,True,False,False,False,False,Arid
HLS.S30.T13SCS.2019294T174349.v2.0.US-xJR_merged.50x50pixels.tif,US-xJR,277.62,298.01,287.15,264.93,0.33,17.28,43.93,183.07,13.895307,0.0,1.24713,2019-10-21,2019,10,294,T13SCS,S30,T13SCS,0,0.074005,0.11653812000000001,0.16917872000000003,0.25763216,0.33662344000000005,0.29784160000000004,0.20724270196673517,0.12874067125631064,-0.3111537905003656,-0.1329247549371012,0.053392384951926226,0.042923147852655615,False,False,False,False,True,False,SH-SA,True,False,False,False,False,Arid
HLS.S30.T13SCS.2019344T174729.v2.0.US-xJR_merged.50x50pixels.tif,US-xJR,274.91,285.91,279.98,274.33,0.41,14.77,34.78,125.09,11.55941,4e-06,0.120265,2019-12-10,2019,12,344,T13SCS,S30,T13SCS,0,0.05402092,0.08606788,0.13283568,0.18574472,0.26334548,0.21457247999999998,0.16607751135976975,0.08384409273340755,-0.35207257568147354,-0.17279548740987896,0.030848020845817253,0.027574747615873554,False,False,False,False,True,False,SH-SA,True,False,False,False,False,Arid
HLS.S30.T13SCS.2019354T174739.v2.0.US-xJR_merged.50x50pixels.tif,US-xJR,270.41,283.52,275.73,265.91,0.4,12.2,22.62,126.12,10.996613,0.0,-0.00286576,2019-12-20,2019,12,354,T13SCS,S30,T13SCS,0,0.07531895999999999,0.11565088000000001,0.17185232,0.22576704000000003,0.328442,0.29589348,0.13559380006043978,0.0796617585095542,-0.32703335049535553,-0.1852639574410406,0.030612610881997314,0.018383607238449576,False,False,False,False,True,False,SH-SA,True,False,False,False,False,Arid
